obs_time_utc,city,lat,lon,temp_c,feels_like_c,humidity_pct,pressure_hpa,wind_speed_ms,wind_deg,clouds_pct,weather_main,weather_desc
2025-08-10T05:30:00.0000000,Pune,18.5204,73.8567,26.6,29.5,70,1010.7,11.9,260,100,Drizzle,Light drizzle
2025-08-10T06:30:00.0000000,Pune,18.5204,73.8567,27.3,31.1,69,1010,12.5,252,74,Partly cloudy,Partly cloudy sky
2025-08-10T07:30:00.0000000,Pune,18.5204,73.8567,26.5,29.6,72,1009.6,12.1,264,89,Drizzle,Moderate drizzle
2025-08-10T08:30:00.0000000,Pune,18.5204,73.8567,27.5,31.5,72,1008.4,10.8,265,100,Drizzle,Moderate drizzle
2025-08-10T09:30:00.0000000,Pune,18.5204,73.8567,26.6,28.7,70,1007.5,14.8,264,100,Drizzle,Light drizzle
2025-08-10T10:30:00.0000000,Pune,18.5204,73.8567,25,27.2,78,1007.6,14.5,262,100,Drizzle,Light drizzle
2025-08-10T11:30:00.0000000,Pune,18.5204,73.8567,24.5,27,81,1007.7,12.7,259,100,Drizzle,Light drizzle
2025-08-10T12:30:00.0000000,Pune,18.5204,73.8567,24.1,27.2,86,1008.7,10.4,259,100,Drizzle,Light drizzle
2025-08-10T13:30:00.0000000,Pune,18.5204,73.8567,23.5,26.5,88,1009.2,10.4,260,100,Cloudy,Overcast
2025-08-10T14:30:00.0000000,Pune,18.5204,73.8567,23,26,90,1010,9.7,258,100,Cloudy,Overcast
2025-08-10T15:30:00.0000000,Pune,18.5204,73.8567,22.8,25.9,91,1010.9,9.2,258,100,Cloudy,Overcast
2025-08-10T16:30:00.0000000,Pune,18.5204,73.8567,22.7,25.9,91,1011.4,8.3,252,100,Cloudy,Overcast
2025-08-10T17:30:00.0000000,Pune,18.5204,73.8567,22.5,25.8,92,1011.4,7.7,267,100,Cloudy,Overcast
2025-08-10T18:30:00.0000000,Pune,18.5204,73.8567,22.5,25.7,92,1010.9,8.2,260,100,Cloudy,Overcast
2025-08-10T19:30:00.0000000,Pune,18.5204,73.8567,22.3,25.4,93,1010.3,8.9,264,100,Cloudy,Overcast
2025-08-10T20:30:00.0000000,Pune,18.5204,73.8567,22.2,25.3,93,1009.5,8.6,262,92,Cloudy,Overcast
2025-08-10T21:30:00.0000000,Pune,18.5204,73.8567,22,25.1,92,1009.4,7.6,266,96,Cloudy,Overcast
2025-08-10T22:30:00.0000000,Pune,18.5204,73.8567,21.7,24.8,93,1009.5,7.2,257,100,Cloudy,Overcast
2025-08-10T23:30:00.0000000,Pune,18.5204,73.8567,21.6,24.6,93,1009.6,7.9,257,97,Cloudy,Overcast
2025-08-11T00:30:00.0000000,Pune,18.5204,73.8567,22.6,25.4,90,1009.8,10.2,247,90,Cloudy,Overcast
2025-08-11T01:30:00.0000000,Pune,18.5204,73.8567,23.1,26.1,89,1010.1,10.2,260,98,Cloudy,Overcast
2025-08-11T02:30:00.0000000,Pune,18.5204,73.8567,24.4,26.9,82,1010.9,13,266,89,Cloudy,Overcast
2025-08-11T03:30:00.0000000,Pune,18.5204,73.8567,25.6,27.9,75,1010.8,13.5,268,96,Drizzle,Light drizzle
2025-08-11T04:30:00.0000000,Pune,18.5204,73.8567,26.6,29.2,71,1010.9,12.9,263,67,Drizzle,Light drizzle
2025-08-11T05:30:00.0000000,Pune,18.5204,73.8567,27.2,30.6,68,1010.5,14.8,266,86,Drizzle,Light drizzle
2025-08-11T06:30:00.0000000,Pune,18.5204,73.8567,27.7,31.6,66,1009.9,14.5,265,100,Cloudy,Overcast
2025-08-11T07:30:00.0000000,Pune,18.5204,73.8567,28.1,31.7,64,1008.7,15.1,261,80,Drizzle,Light drizzle
2025-08-11T08:30:00.0000000,Pune,18.5204,73.8567,27.5,30.9,68,1007.9,17.3,259,90,Drizzle,Light drizzle
2025-08-11T09:30:00.0000000,Pune,18.5204,73.8567,26.4,28.2,71,1007,19.7,264,99,Drizzle,Light drizzle
2025-08-11T10:30:00.0000000,Pune,18.5204,73.8567,25.8,27.5,75,1007.1,18.8,266,99,Drizzle,Light drizzle
2025-08-11T11:30:00.0000000,Pune,18.5204,73.8567,25.4,27.3,76,1007.5,16.5,262,99,Cloudy,Overcast
2025-08-11T12:30:00.0000000,Pune,18.5204,73.8567,24.1,26.9,86,1008.8,13.1,268,69,Drizzle,Light drizzle
2025-08-11T13:30:00.0000000,Pune,18.5204,73.8567,23.5,26.3,88,1009.6,12.3,265,90,Cloudy,Overcast
2025-08-11T14:30:00.0000000,Pune,18.5204,73.8567,23.1,25.9,89,1010.1,11.9,267,95,Cloudy,Overcast
2025-08-11T15:30:00.0000000,Pune,18.5204,73.8567,22.7,25.5,91,1010.5,11.3,260,100,Cloudy,Overcast
2025-08-11T16:30:00.0000000,Pune,18.5204,73.8567,22.5,25.5,92,1011.1,9.7,259,100,Cloudy,Overcast
2025-08-11T17:30:00.0000000,Pune,18.5204,73.8567,22.5,25.5,92,1010.7,9.6,254,100,Cloudy,Overcast
2025-08-11T18:30:00.0000000,Pune,18.5204,73.8567,22.2,25.3,92,1010.3,8.6,262,100,Cloudy,Overcast
2025-08-11T19:30:00.0000000,Pune,18.5204,73.8567,22.1,25.1,92,1009.7,8.5,263,100,Cloudy,Overcast
2025-08-11T20:30:00.0000000,Pune,18.5204,73.8567,21.9,24.8,92,1009,8.6,260,100,Cloudy,Overcast
2025-08-11T21:30:00.0000000,Pune,18.5204,73.8567,21.8,24.6,92,1008.6,9.1,256,100,Cloudy,Overcast
2025-08-11T22:30:00.0000000,Pune,18.5204,73.8567,21.8,24.6,93,1008.6,9.2,258,100,Cloudy,Overcast
2025-08-11T23:30:00.0000000,Pune,18.5204,73.8567,22,24.7,92,1008.6,10.1,258,100,Cloudy,Overcast
2025-08-12T00:30:00.0000000,Pune,18.5204,73.8567,22.5,25.2,90,1008.7,10.4,256,100,Cloudy,Overcast
2025-08-12T01:30:00.0000000,Pune,18.5204,73.8567,23.1,25.3,88,1009.1,14.5,263,100,Cloudy,Overcast
2025-08-12T02:30:00.0000000,Pune,18.5204,73.8567,24.2,26.4,83,1009.3,15.1,267,100,Cloudy,Overcast
2025-08-12T03:30:00.0000000,Pune,18.5204,73.8567,25.3,27.5,77,1009.5,15.1,268,100,Cloudy,Overcast
2025-08-12T04:30:00.0000000,Pune,18.5204,73.8567,26,28.2,74,1009.3,14.8,271,100,Drizzle,Light drizzle
2025-08-12T05:30:00.0000000,Pune,18.5204,73.8567,26.7,29.1,71,1009.1,15.9,273,100,Drizzle,Light drizzle
2025-08-12T06:30:00.0000000,Pune,18.5204,73.8567,27.2,30.3,71,1008.5,13.9,269,99,Drizzle,Light drizzle
2025-08-12T07:30:00.0000000,Pune,18.5204,73.8567,27.6,31.4,69,1007.6,15.9,274,91,Cloudy,Overcast
2025-08-12T08:30:00.0000000,Pune,18.5204,73.8567,26.3,28.4,72,1006.9,18.5,281,84,Rain,Slight rain
2025-08-12T09:30:00.0000000,Pune,18.5204,73.8567,26,27.8,73,1005.9,17,266,76,Drizzle,Moderate drizzle
2025-08-12T10:30:00.0000000,Pune,18.5204,73.8567,26,27.3,71,1005.8,18.1,277,90,Drizzle,Light drizzle
2025-08-12T11:30:00.0000000,Pune,18.5204,73.8567,24.6,26.8,80,1006.1,15.4,263,100,Cloudy,Overcast
2025-08-12T12:30:00.0000000,Pune,18.5204,73.8567,24.6,27,80,1006.8,12.8,272,99,Cloudy,Overcast
2025-08-12T13:30:00.0000000,Pune,18.5204,73.8567,23.7,26.3,84,1007.5,11.5,271,100,Cloudy,Overcast
2025-08-12T14:30:00.0000000,Pune,18.5204,73.8567,23.1,25.8,87,1008.2,11.1,262,100,Cloudy,Overcast
2025-08-12T15:30:00.0000000,Pune,18.5204,73.8567,22.8,25.7,89,1008.7,10.2,260,100,Cloudy,Overcast
2025-08-12T16:30:00.0000000,Pune,18.5204,73.8567,22.7,25.6,90,1009.1,9.7,260,100,Cloudy,Overcast
2025-08-12T17:30:00.0000000,Pune,18.5204,73.8567,22.6,25.5,90,1008.8,9.6,258,100,Cloudy,Overcast
2025-08-12T18:30:00.0000000,Pune,18.5204,73.8567,22.4,25.3,91,1008.4,9.6,256,100,Cloudy,Overcast
2025-08-12T19:30:00.0000000,Pune,18.5204,73.8567,22.3,25.1,92,1007.6,9.9,258,97,Cloudy,Overcast
2025-08-12T20:30:00.0000000,Pune,18.5204,73.8567,22,24.9,93,1006.8,10,262,100,Cloudy,Overcast
2025-08-12T21:30:00.0000000,Pune,18.5204,73.8567,22.1,24.9,93,1006.5,9.8,265,100,Cloudy,Overcast
2025-08-12T22:30:00.0000000,Pune,18.5204,73.8567,22,24.9,93,1006.6,9.2,271,100,Cloudy,Overcast
2025-08-12T23:30:00.0000000,Pune,18.5204,73.8567,22.2,25.1,93,1006.6,9.9,268,100,Cloudy,Overcast
2025-08-13T00:30:00.0000000,Pune,18.5204,73.8567,23,26.2,91,1006.5,9.6,258,100,Cloudy,Overcast
2025-08-13T01:30:00.0000000,Pune,18.5204,73.8567,23.3,26.5,89,1006.9,10.1,260,100,Cloudy,Overcast
2025-08-13T02:30:00.0000000,Pune,18.5204,73.8567,24.1,26.6,85,1007.2,14.1,264,100,Cloudy,Overcast
2025-08-13T03:30:00.0000000,Pune,18.5204,73.8567,25.2,27.6,79,1007.3,14.6,268,100,Drizzle,Light drizzle
2025-08-13T04:30:00.0000000,Pune,18.5204,73.8567,26.4,29.5,77,1007.4,12.4,271,100,Cloudy,Overcast
2025-08-13T05:30:00.0000000,Pune,18.5204,73.8567,26.5,29.4,74,1007.1,12.6,274,100,Cloudy,Overcast
2025-08-13T06:30:00.0000000,Pune,18.5204,73.8567,26.8,29.8,73,1006.4,11.4,275,100,Cloudy,Overcast
2025-08-13T07:30:00.0000000,Pune,18.5204,73.8567,27.4,30.2,72,1005,13.1,268,100,Cloudy,Overcast
2025-08-13T08:30:00.0000000,Pune,18.5204,73.8567,26.7,29.6,70,1004.3,15.9,265,100,Drizzle,Light drizzle
2025-08-13T09:30:00.0000000,Pune,18.5204,73.8567,25.9,28.5,77,1003.9,14.1,260,100,Drizzle,Dense drizzle
2025-08-13T10:30:00.0000000,Pune,18.5204,73.8567,25.7,28.1,77,1003.7,15,273,100,Drizzle,Light drizzle
2025-08-13T11:30:00.0000000,Pune,18.5204,73.8567,24.4,27,83,1004.2,12.9,264,100,Drizzle,Light drizzle
2025-08-13T12:30:00.0000000,Pune,18.5204,73.8567,24.1,27.3,87,1005.1,10.8,269,100,Drizzle,Light drizzle
2025-08-13T13:30:00.0000000,Pune,18.5204,73.8567,23.5,26.6,89,1005.6,10.6,268,100,Cloudy,Overcast
2025-08-13T14:30:00.0000000,Pune,18.5204,73.8567,23,26.1,91,1006.4,10.3,248,100,Cloudy,Overcast
2025-08-13T15:30:00.0000000,Pune,18.5204,73.8567,22.9,26,91,1007,10.2,256,100,Cloudy,Overcast
2025-08-13T16:30:00.0000000,Pune,18.5204,73.8567,22.9,26.1,91,1007.4,9.3,255,100,Cloudy,Overcast
2025-08-13T17:30:00.0000000,Pune,18.5204,73.8567,22.6,25.8,93,1007.2,8.9,261,100,Drizzle,Light drizzle
2025-08-13T18:30:00.0000000,Pune,18.5204,73.8567,22.4,25.7,94,1006.7,8.5,263,100,Cloudy,Overcast
2025-08-13T19:30:00.0000000,Pune,18.5204,73.8567,22.5,26.2,94,1006.4,6.1,270,100,Cloudy,Overcast
2025-08-13T20:30:00.0000000,Pune,18.5204,73.8567,22.4,26.1,94,1005.9,5.8,261,100,Drizzle,Light drizzle
2025-08-13T21:30:00.0000000,Pune,18.5204,73.8567,22.4,26,94,1005.7,6.4,260,100,Drizzle,Light drizzle
2025-08-13T22:30:00.0000000,Pune,18.5204,73.8567,22.2,25.6,94,1005.8,7.6,245,100,Drizzle,Light drizzle
2025-08-13T23:30:00.0000000,Pune,18.5204,73.8567,22.2,25.3,94,1006.3,9.2,242,100,Drizzle,Light drizzle
2025-08-14T00:30:00.0000000,Pune,18.5204,73.8567,22.5,26.1,93,1006.2,6.9,240,100,Drizzle,Light drizzle
2025-08-14T01:30:00.0000000,Pune,18.5204,73.8567,23.1,26.7,92,1006.6,7.9,246,100,Drizzle,Light drizzle
2025-08-14T02:30:00.0000000,Pune,18.5204,73.8567,23.8,27.2,88,1007.3,9.4,240,100,Drizzle,Moderate drizzle
2025-08-14T03:30:00.0000000,Pune,18.5204,73.8567,24.3,27.7,86,1007.3,9.5,237,100,Drizzle,Light drizzle
2025-08-14T04:30:00.0000000,Pune,18.5204,73.8567,24.4,27.9,86,1007.5,9.3,241,100,Drizzle,Light drizzle
2025-08-14T05:30:00.0000000,Pune,18.5204,73.8567,25.1,28.7,84,1007.2,8.9,245,100,Drizzle,Light drizzle
2025-08-14T06:30:00.0000000,Pune,18.5204,73.8567,26.3,30.5,80,1006.4,9.3,251,100,Drizzle,Light drizzle
2025-08-14T07:30:00.0000000,Pune,18.5204,73.8567,27,30.7,75,1005.1,10.1,248,100,Cloudy,Overcast
2025-08-14T08:30:00.0000000,Pune,18.5204,73.8567,27,29.9,72,1004.1,12.6,245,100,Cloudy,Overcast
2025-08-14T09:30:00.0000000,Pune,18.5204,73.8567,25.9,28.2,77,1003.8,15.7,242,100,Drizzle,Moderate drizzle
2025-08-14T10:30:00.0000000,Pune,18.5204,73.8567,25.9,28.2,77,1003.1,15.9,247,100,Drizzle,Light drizzle
2025-08-14T11:30:00.0000000,Pune,18.5204,73.8567,25,27.4,82,1003.5,15.6,244,100,Drizzle,Light drizzle
2025-08-14T12:30:00.0000000,Pune,18.5204,73.8567,24,27.3,89,1004.7,11.2,242,100,Drizzle,Moderate drizzle
2025-08-14T13:30:00.0000000,Pune,18.5204,73.8567,23.7,26.8,90,1005.4,11.8,242,100,Cloudy,Overcast
2025-08-14T14:30:00.0000000,Pune,18.5204,73.8567,23.4,26.6,90,1005.7,10.4,252,100,Cloudy,Overcast
2025-08-14T15:30:00.0000000,Pune,18.5204,73.8567,23.2,26.5,91,1006.7,9.9,258,100,Cloudy,Overcast
2025-08-14T16:30:00.0000000,Pune,18.5204,73.8567,23.2,26.5,92,1006.9,9.6,258,100,Drizzle,Light drizzle
2025-08-14T17:30:00.0000000,Pune,18.5204,73.8567,23,26.6,93,1006.6,7.6,251,100,Drizzle,Light drizzle
2025-08-14T18:30:00.0000000,Pune,18.5204,73.8567,23,26.2,92,1006.6,10.4,244,100,Drizzle,Light drizzle
2025-08-14T19:30:00.0000000,Pune,18.5204,73.8567,22.9,26.1,92,1005.7,10.6,255,100,Drizzle,Light drizzle
2025-08-14T20:30:00.0000000,Pune,18.5204,73.8567,22.7,25.9,93,1005.2,10.2,257,100,Cloudy,Overcast
2025-08-14T21:30:00.0000000,Pune,18.5204,73.8567,22.8,25.9,93,1004.8,10.7,253,100,Cloudy,Overcast
2025-08-14T22:30:00.0000000,Pune,18.5204,73.8567,22.8,25.7,92,1004.8,12,262,100,Cloudy,Overcast
2025-08-14T23:30:00.0000000,Pune,18.5204,73.8567,22.8,25.5,92,1005,12.6,260,100,Cloudy,Overcast
2025-08-15T00:30:00.0000000,Pune,18.5204,73.8567,22.5,25.8,95,1005.3,9.5,261,100,Drizzle,Light drizzle
2025-08-15T01:30:00.0000000,Pune,18.5204,73.8567,22.9,26.1,93,1005.8,10.5,264,100,Drizzle,Light drizzle
2025-08-15T02:30:00.0000000,Pune,18.5204,73.8567,23.5,26.6,89,1006.4,10.8,271,100,Drizzle,Light drizzle
2025-08-15T03:30:00.0000000,Pune,18.5204,73.8567,24.1,27.2,86,1006.6,11,274,100,Drizzle,Light drizzle
2025-08-15T04:30:00.0000000,Pune,18.5204,73.8567,25.2,28.1,80,1006.8,11.9,273,100,Drizzle,Light drizzle
2025-08-15T05:30:00.0000000,Pune,18.5204,73.8567,26.5,29.2,74,1006.1,13.2,272,100,Drizzle,Light drizzle
2025-08-15T06:30:00.0000000,Pune,18.5204,73.8567,27.1,30.5,72,1005.5,13.3,272,100,Drizzle,Light drizzle
2025-08-15T07:30:00.0000000,Pune,18.5204,73.8567,26,28.2,74,1004.5,14.7,264,100,Drizzle,Moderate drizzle
2025-08-15T08:30:00.0000000,Pune,18.5204,73.8567,25.7,29.5,83,1003.6,9.4,263,100,Rain,Slight rain
2025-08-15T09:30:00.0000000,Pune,18.5204,73.8567,25.1,27.8,82,1002.8,14.9,262,100,Drizzle,Moderate drizzle
2025-08-15T10:30:00.0000000,Pune,18.5204,73.8567,24.6,27.3,86,1002.6,15.2,266,100,Drizzle,Moderate drizzle
2025-08-15T11:30:00.0000000,Pune,18.5204,73.8567,24.3,26.8,86,1002.9,15.4,256,100,Drizzle,Light drizzle
2025-08-15T12:30:00.0000000,Pune,18.5204,73.8567,23.2,26.1,93,1004,13.9,268,100,Drizzle,Moderate drizzle
2025-08-15T13:30:00.0000000,Pune,18.5204,73.8567,23,26.1,94,1005,12.1,260,100,Drizzle,Light drizzle
2025-08-15T14:30:00.0000000,Pune,18.5204,73.8567,23,25.9,93,1005.5,13.5,272,100,Drizzle,Light drizzle
2025-08-15T15:30:00.0000000,Pune,18.5204,73.8567,22.9,25.6,93,1005.9,13.7,260,100,Cloudy,Overcast
2025-08-15T16:30:00.0000000,Pune,18.5204,73.8567,22.6,25.5,94,1006.6,11.6,257,100,Cloudy,Overcast
2025-08-15T17:30:00.0000000,Pune,18.5204,73.8567,22.4,25.3,95,1006.2,12.1,263,100,Cloudy,Overcast
2025-08-15T18:30:00.0000000,Pune,18.5204,73.8567,22.3,25.2,95,1005.5,11.7,256,100,Cloudy,Overcast
2025-08-15T19:30:00.0000000,Pune,18.5204,73.8567,22.3,25.3,95,1005.1,10.6,261,100,Cloudy,Overcast
2025-08-15T20:30:00.0000000,Pune,18.5204,73.8567,22.2,25.1,95,1004.5,10.6,259,100,Cloudy,Overcast
2025-08-15T21:30:00.0000000,Pune,18.5204,73.8567,22.2,24.9,94,1004,12,254,100,Cloudy,Overcast
